post_id,text,disease,label
36422252,"Well done ladies, am resting today, don't really know what's wrong with me, my baby has malaria, all the sleepless nights is really disturbing me, will get back once am sound again.",malaria,0
83073693,"Chloroquine was stopped because of resistance not for any side effects.Get the facts right.I am sure if I also do blood tests, there might be traces of the Malaria Parasites in my blood, but I don't feel ill¬øBut it's not Chloroquine we are talking about here.Anyway...",malaria,1
38961009,"Please, any medication for treating aphasia that is cause by stroke? Please i really need help.",stroke,1
36210746,"It kills only white people. In Africa, we use it to prepare agbo for malaria",malaria,1
47496149,"What are we to gain from this except more fear and causes to worry? we add to worry about malaria now you've brought up a group of others to join the list.the bible says ""too much knowledge causes weariness to the soul"" (check proverbs or ecclesiastes or just look it up on google).",malaria,1
55567005,"Congrats <user> ,welcome baby boy ,God bless you. <user> at what trimesters were you given both? I have malaria and was given Coartem the 6 capsules green type.They said its for Preggy women and safe .I'm already in 2nd trimester This whole stuff is scary.",malaria,0
103567262,"Most Nigerians would rather pray it away or attribute those symptoms to something else since majority still term it a scamdemic. When the family kept treating malaria and typhoid for close to a month, I jus suspected it was a covid case and even told dem so....",malaria,1
76265546,Malaria/ plasmodium thrives in the liver.The combo is for liver cleansing.It will at a minimum help in resolving the repeated experiences.It always helps and it's wise to address the sources of issues and not the symptoms.Alaafia,malaria,1
175383,But ijebuman how can malaria midly effect the sickle cell carrier if it does not infect the sickle shaped cells?Is it only a certain amount of red blood cells that become sickle in shape for the carrier or is it not all of the cells??,malaria,1
107548239,Hmmmm.Selina tested.Na so 'common' malaria go take kill person wey dey impregnable to metal objects. Who MY epp,malaria,0
46607559,FantasticAptly writtenBlood disorders such as sickle cell anaemia can cause stroke tooStay hydrated always,stroke,1
106738048,Same thing happened to me last year. Treated malaria about 5 times. Started around May.,malaria,0
7707689,"Stop feeding him. No food for lazy man. When hunger strikes to where it cause cramps and almost heart attack, my guy will go and find a job.",heart attack,2
58946379,"Yea! As for the MS, maybe it's malaria. Remember what your MIL said about (push me down), this was what she was preventing. when giddyhubby breaks the news to her, she will say, No! Mbanu owashi",malaria,1
98312851,Bros no deceive people Nah malaria catch you... Go run test for malaria and typhoid No come here dew yan akpata,malaria,0
812511,"Thanks KDK! Untreated Malaria is the major causes of hallucination in most uncultured mnds,dreaming of Millions when what they went to bed is on pap whased down with tombo. WARNING NAIRALANDERS SHOULD WATCH THEIR BACK,THIS IS YEAR 2007!, IT GETTING MURKIER AND MURKIER EACH DAY!",malaria,1
64988669,B948EZZQATQAAQ-2422568 my guy can't sleep... He just sent me this! Seem to be having a heart attack,heart attack,2
11053549,nna see wetin malaria dey cause,malaria,1
50726981,So many people will develop heart attack today,heart attack,1
58028739,"Best and surest is to sleep under insecticide treated nets, I have not had malaria close to 7years now, since I started sleeping under nets.",malaria,0
94207178,"Much later in the future, it would be released that coronavirus was less fatal than malaria.",malaria,1
75449574,I only did it when I wanted to flesh malaria,malaria,0
92801317,"si malaria, typhoid fever is now Covid in dis corntree",malaria,1
57142675,Why are you the only person with this knowledge?Why do you guys always have heart attack at the mention of Biafra?,heart attack,1
43566503,"just wake up from that dream, it is a symptom of malaria.",malaria,0
99744333,"Oga Lai Mohammed is on the list? His name has proven it's a lie.COVID 419.They took malaria jabs,argue with your ceiling",malaria,2
99429865,"Covid Complications can range from anything like ordinary catarrh to STDs to Heart attacks to HIV AIDS.In fact, covid complications is the cause of any type of death you can imagine.That's how you know it's a SCAMdemic.",heart attack,1
46913382,Hi please where can I get best treatment for stroke patient between Egypt India Ghana and the cost Thank you,stroke,1
8214680,"If it is an Ibadan area that is left, then (bar rigging) Ajimobi is guaranteed to win.It would be funny not if after he wins and takes his position, some appeal court annuls some results and reinstates Alao Akala to power. Some people would die of heart attack here. ¬†",heart attack,1
85396069,"People shouldn't be arguing with you. You're not what we consider a wife. But if by stroke of chance your are married, then my condolences to the unfortunate man.",stroke,2
75217593,"I have got zero immunity against malaria and many other illnessHelp recommend effective drugs for malaria and treatments tips.One mosquitoe bite then I am knocked down again... I don't want fancida and athemeter-lumemfatrine, And I'm tired of going to the clinic",malaria,0
59324154,"but i dont feel feverish nd headache anymore after treating malaria -typhoid.All i,m suffering nw is the incthing nd some noisy stomach.Cn u percribed any medication base on ur xperince nd findings Especially as for cream to cure the maps after scratching my body.Av been using different antifungal creams .Thanks",malaria,0
99667230,only if u are sure its not malaria vaccine DAT they took,malaria,1
55607468,"are u sure of what you are saying, cause it's only AS that survives malaria out of all genotypes, that's why we have higher number of 'em in W.Africa",malaria,1
49420539,Malaria cannot be cured with bath soap...plasmodium is deposited into the blood system and not a disease of the skin.,malaria,1
57263799,Such nonsense could only be heard during the administration of a deluded dullard.People can't even afford good food or buy anti malaria drugs you are asking them to make friends with mosquitoes and even treat them well.I don taya,malaria,2
108928096,"Agbo never ever work for me, even for ordinary malaria, I always end up using conventional medicine.",malaria,1
53424949,"A a painful stroke with swollen mouth, unable to speak, dreaming inside dream or dreaming of waking up and eventually being alert and happy that it was all a dream though with spits and a mild pain around the mouth. Is it also sleep paralysis?",stroke,1
48054134,I think it depends on the drug you tk for malaria. What kinda drug did you take when having malaria?,malaria,0
4380754,"<user> some1 who has a good remedy for the shit.Works well,know pple who used it n turned negative.Can boostfully say it works90% curative.We are moving into a gneration when even swine flu will be easy to cure like ""malaria"". Note:it works along side with prayer.",malaria,1
82713030,Seems malaria is a gift from mosquito too for aunti chiwe to discover over 500 of them,malaria,2
40301562,"Chai, So sad , it could be heart attack due to over happiness because of his election victory, hmm ...... Apc dead on arrival .... steer clear from Akwa ibom we are 100% PDP ..... Nonsense party, terrorists .... Farewell Audu !.........#VisitAkwaibom",heart attack,2
42891942,"Please any doctor in the house,does my immune system has to do with this constant malaria.",malaria,0
90874346,"Probably I didn't get his sickness, but most of the drugs prescribe where malaria drugs ...",malaria,1
89705416,Simple!My conclusion is that education has failed in Nigeria. Lots of so called educated people still don't get it and we wonder why the country is like this? Why will someone compare Covid-19 with Malaria. Is Malaria also killing people in US and UK? I tire!,malaria,1
96405330,"Pls take her to the hospital. She may be suffering from partial stroke, any delay could make things worst.",stroke,0
